Customer_ID,Order_Date,Region,Category,Order_Value,Discount_Pct,Delivery_Days,Recency_Days,Frequency,Churn,Customer_Rating
C00047,2025-11-17,North,Fashion,99.64,20.09,4,94,2,0,3
C00026,2025-11-17,West,Fashion,52.8,0.4,4,180,9,0,3
C00333,2025-11-17,North,Electronics,163.36,0.0,4,22,8,0,4
C00442,2025-11-17,East,Electronics,101.79,10.17,5,87,3,0,4
C00476,2025-11-18,East,Fashion,36.89,15.49,6,36,3,0,4
C00044,2025-11-18,South,Fashion,57.6,6.81,1,33,5,0,4
C00151,2025-11-18,East,Sports,101.77,16.67,5,42,4,1,4
C00130,2025-11-18,South,Beauty,54.85,11.31,4,49,7,0,4
C00046,2025-11-19,North,Sports,66.06,15.21,5,36,5,0,4
C00168,2025-11-19,West,Sports,69.14,17.11,5,72,5,1,4
C00526,2025-11-19,North,Fashion,56.66,10.76,1,101,5,1,3
C00391,2025-11-19,North,Fashion,135.97,16.73,3,72,3,0,4
C00191,2025-11-20,South,Home,156.44,5.5,5,20,8,1,4
C00394,2025-11-21,North,Electronics,143.46,12.44,2,28,3,0,4
C00486,2025-11-22,West,Beauty,108.26,8.06,4,19,7,0,4
C00460,2025-11-23,South,Fashion,71.83,10.12,3,41,7,0,4
C00569,2025-11-24,East,Sports,76.5,5.16,5,73,8,0,3
C00116,2025-11-24,West,Sports,96.58,15.71,3,130,3,0,5
C00209,2025-11-25,North,Home,60.29,21.89,4,22,6,0,4
C00560,2025-11-25,North,Sports,124.47,20.74,5,104,7,1,2
C00003,2025-11-25,West,Fashion,50.35,18.83,3,114,5,1,4
C00034,2025-11-25,South,Home,139.12,10.9,6,21,4,0,4
C00188,2025-11-26,West,Fashion,72.87,13.35,5,18,4,0,3
C00435,2025-11-26,South,Electronics,144.9,14.35,3,64,3,1,3
C00233,2025-11-27,South,Electronics,146.55,19.64,5,53,7,0,4
C00158,2025-11-29,East,Electronics,162.14,15.56,5,41,5,0,3
C00056,2025-11-29,East,Fashion,110.23,9.15,5,16,4,0,2
C00326,2025-11-29,East,Home,103.71,19.07,2,97,2,0,3
C00163,2025-11-29,South,Fashion,56.32,14.61,5,115,11,0,3
C00156,2025-11-30,East,Sports,87.26,20.38,3,38,6,0,4
C00088,2025-12-01,North,Fashion,140.49,7.62,5,32,4,0,4
C00205,2025-12-01,South,Beauty,21.96,28.95,6,77,5,0,3
C00358,2025-12-01,South,Home,70.44,13.58,4,105,7,1,4
C00298,2025-12-01,East,Beauty,56.84,7.6,4,115,7,0,4
C00122,2025-12-01,South,Home,97.16,17.14,4,91,6,1,4
C00394,2025-12-02,North,Home,46.27,9.02,2,41,5,0,4
C00603,2025-12-02,North,Beauty,36.63,0.51,4,73,7,0,4
C00206,2025-12-02,South,Beauty,37.92,19.21,3,29,8,0,4
C00438,2025-12-03,South,Electronics,130.52,2.59,4,77,9,0,5
C00084,2025-12-04,West,Home,97.32,16.06,4,46,4,0,2
C00700,2025-12-04,East,Electronics,153.61,0.55,6,32,3,0,3
C00487,2025-12-04,South,Fashion,35.94,20.54,4,44,5,0,3
C00153,2025-12-05,East,Fashion,38.77,2.18,4,77,6,0,5
C00494,2025-12-07,South,Fashion,60.02,7.62,3,34,7,0,4
C00292,2025-12-07,East,Fashion,66.13,27.92,5,62,3,0,3
C00328,2025-12-07,East,Fashion,61.08,12.28,8,55,7,0,3
C00452,2025-12-07,North,Home,62.88,12.7,6,71,7,0,3
C00220,2025-12-08,East,Fashion,67.32,9.57,4,47,7,0,4
C00028,2025-12-08,East,Fashion,70.04,11.18,4,60,6,0,3
C00329,2025-12-08,North,Home,98.96,6.93,6,65,4,0,5
C00414,2025-12-09,North,Beauty,48.78,26.84,3,134,4,0,4
C00541,2025-12-09,South,Electronics,106.83,6.32,3,45,7,0,4
C00551,2025-12-09,South,Fashion,39.49,26.0,5,70,6,0,3
C00262,2025-12-10,West,Sports,66.1,9.26,5,21,9,0,3
C00339,2025-12-10,South,Electronics,230.89,1.63,2,11,2,0,4
C00067,2025-12-11,West,Sports,88.65,20.62,2,14,9,0,4
C00380,2025-12-12,West,Home,104.36,17.21,2,50,6,0,4
C00296,2025-12-12,South,Sports,45.01,19.07,5,45,6,0,4
C00159,2025-12-12,South,Beauty,47.55,6.88,5,49,7,0,4
C00467,2025-12-12,West,Beauty,67.48,16.36,4,21,4,0,4
C00528,2025-12-12,North,Sports,110.39,15.7,5,152,6,1,3
C00646,2025-12-12,South,Fashion,30.2,17.34,2,27,5,0,4
C00261,2025-12-13,West,Beauty,45.12,15.31,1,66,7,1,3
C00618,2025-12-13,South,Home,96.73,21.2,5,62,4,1,2
C00052,2025-12-13,South,Electronics,108.89,10.37,2,34,7,0,4
C00011,2025-12-13,South,Electronics,109.2,15.98,4,59,4,0,3
C00294,2025-12-14,East,Beauty,46.3,11.6,3,60,5,0,4
C00599,2025-12-14,East,Electronics,135.59,25.29,4,72,6,0,4
C00430,2025-12-14,South,Fashion,65.73,24.39,2,15,7,0,4
C00402,2025-12-14,West,Sports,81.16,19.59,4,144,3,0,3
C00471,2025-12-15,South,Beauty,40.95,14.4,2,17,4,0,4
C00265,2025-12-15,West,Beauty,56.84,18.69,2,79,5,0,4
C00485,2025-12-15,East,Electronics,155.41,22.01,4,124,7,0,2
C00432,2025-12-16,West,Fashion,38.47,2.29,5,64,7,1,3
C00460,2025-12-16,North,Fashion,75.0,15.54,3,45,6,0,4
C00111,2025-12-16,South,Home,92.84,10.8,3,27,6,1,4
C00100,2025-12-17,East,Electronics,167.37,10.29,3,143,5,0,4
C00569,2025-12-17,North,Electronics,110.1,0.6,2,50,6,1,4
C00480,2025-12-17,North,Sports,85.69,2.72,2,103,4,0,3
C00228,2025-12-17,East,Fashion,98.12,16.42,3,65,6,0,3
C00530,2025-12-17,South,Beauty,45.92,16.35,4,148,7,1,4
C00198,2025-12-17,South,Electronics,73.42,25.18,2,54,8,0,3
C00192,2025-12-17,North,Home,111.94,14.14,2,81,8,0,4
C00694,2025-12-18,North,Home,85.2,4.14,4,70,4,0,4
C00650,2025-12-18,East,Fashion,38.13,11.89,3,56,3,0,3
C00170,2025-12-18,North,Fashion,119.97,21.08,3,83,4,0,3
C00531,2025-12-19,East,Fashion,58.09,14.95,1,57,4,1,4
C00135,2025-12-19,North,Electronics,233.76,20.2,5,98,4,0,3
C00425,2025-12-19,East,Electronics,165.23,5.08,5,68,4,0,4
C00142,2025-12-19,North,Fashion,43.36,14.57,1,54,6,0,3
C00178,2025-12-20,West,Beauty,71.36,8.05,3,99,7,0,4
C00507,2025-12-20,South,Electronics,194.61,10.57,6,35,8,0,2
C00380,2025-12-20,North,Electronics,397.1,6.08,3,175,3,1,4
C00449,2025-12-21,South,Home,76.61,10.73,2,25,4,0,4
C00412,2025-12-21,South,Sports,125.39,11.17,3,83,4,1,3
C00088,2025-12-21,West,Home,84.27,3.59,6,68,5,1,4
C00006,2025-12-22,West,Home,66.88,18.35,1,25,3,1,3
C00166,2025-12-22,West,Electronics,100.8,11.69,4,7,5,0,4
C00690,2025-12-22,East,Fashion,43.53,3.96,6,180,5,0,3
C00028,2025-12-22,South,Electronics,111.07,11.55,5,49,3,0,4
C00367,2025-12-23,West,Electronics,111.55,10.98,6,26,7,0,3
C00619,2025-12-24,North,Fashion,98.79,11.37,2,180,8,1,3
C00567,2025-12-24,North,Electronics,185.91,11.2,3,51,5,0,4
C00406,2025-12-24,South,Beauty,44.42,19.21,4,101,7,0,3
C00654,2025-12-24,East,Beauty,34.25,6.1,4,57,5,0,3
C00201,2025-12-24,South,Electronics,89.47,13.43,2,61,9,0,4
C00611,2025-12-24,East,Beauty,57.8,11.97,4,58,10,0,4
C00179,2025-12-24,North,Home,58.48,12.05,4,10,7,0,4
C00358,2025-12-25,South,Fashion,48.0,6.17,5,64,7,1,4
C00170,2025-12-25,North,Beauty,66.92,15.08,2,70,7,0,4
C00500,2025-12-25,South,Fashion,45.03,9.84,4,37,2,0,3
C00522,2025-12-26,North,Fashion,65.48,6.83,4,37,5,0,4
C00186,2025-12-26,South,Home,90.49,12.79,5,57,3,0,3
C00080,2025-12-26,West,Electronics,119.55,0.0,4,40,3,0,4
C00192,2025-12-26,East,Home,51.33,12.74,3,89,11,0,4
C00197,2025-12-26,South,Home,80.71,15.64,4,29,7,0,4
C00130,2025-12-27,East,Home,82.53,30.22,1,24,3,0,4
C00613,2025-12-27,West,Beauty,37.82,3.92,5,180,8,0,3
C00004,2025-12-27,West,Beauty,76.0,16.75,4,63,4,1,2
C00668,2025-12-27,East,Electronics,189.26,18.98,4,59,6,1,4
C00672,2025-12-28,West,Electronics,151.99,21.85,6,166,6,0,3
C00649,2025-12-28,West,Beauty,49.06,21.95,3,87,2,1,4
C00113,2025-12-28,West,Fashion,36.94,17.69,3,100,7,0,4
C00092,2025-12-28,East,Beauty,47.87,8.97,4,8,9,0,4
C00519,2025-12-28,West,Sports,58.85,13.02,5,41,6,0,4
C00644,2025-12-29,North,Fashion,87.32,10.49,3,86,3,0,4
C00083,2025-12-29,North,Fashion,48.81,4.96,6,116,5,1,5
C00559,2025-12-29,North,Electronics,176.09,16.2,2,36,11,0,4
C00535,2025-12-29,West,Beauty,50.53,27.08,3,31,4,0,3
C00208,2025-12-29,North,Beauty,129.26,3.76,1,115,2,1,5
C00047,2025-12-29,South,Electronics,144.88,12.63,2,53,7,1,4
C00054,2025-12-29,South,Beauty,62.72,0.0,6,129,7,1,2
C00276,2025-12-30,East,Electronics,211.21,16.35,2,42,7,0,4
C00477,2025-12-30,West,Sports,75.14,6.49,5,55,4,0,5
C00461,2025-12-30,North,Beauty,55.8,0.0,5,180,5,0,3
C00454,2025-12-30,East,Sports,85.3,3.9,4,68,5,0,5
C00639,2025-12-30,North,Sports,67.46,8.45,6,33,3,0,4
C00565,2025-12-30,South,Fashion,80.19,14.19,3,81,6,1,5
C00012,2025-12-30,South,Fashion,86.65,26.55,4,20,7,0,4
C00396,2025-12-31,East,Beauty,50.49,6.44,3,46,6,0,4
C00375,2025-12-31,West,Fashion,86.34,12.69,3,67,7,1,4
C00573,2025-12-31,South,Home,118.53,16.94,5,17,7,0,3
C00155,2025-12-31,West,Fashion,77.55,12.43,4,49,5,0,3
C00296,2025-12-31,South,Electronics,70.07,31.37,4,45,8,0,4
C00206,2025-12-31,South,Home,113.33,18.29,3,163,9,0,3
C00458,2025-12-31,South,Beauty,51.16,0.0,5,78,7,0,4
